[2011/07/18 Mon 10:41:21] Check Leaks ===================================================>
Memory Stay ------> 0x1086b868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108ab800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10897868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1089f8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1089b810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108878d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1084f828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1084f818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1088f818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1087b820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1086f830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1085b830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f8e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f8d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f8c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f8b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1082f868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108578c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1083f858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108478d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108178f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108178e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108178d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10823808 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107cf8f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107cf8e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107cf8d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1041f808 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1081b8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x108078d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1080f898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b8b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107f38e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107e7828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107ef8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107eb800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107bf808 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107ab848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107b38d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1077b8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107a3848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1078f888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10783868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1076f8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10777810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10773878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105bb8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105bb8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x107538d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072b818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1074b860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10737860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1073b870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e3800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1072f830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1071b8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1070f898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106fb898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10703840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106ff8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106f3868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106df868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106e7810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106d3858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106bf860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106c7800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106c3868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068f870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106b7820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106a38c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106ab8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106978a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106838c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1068b848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1067f820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10667890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1066f830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1065f848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1064b870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1064f858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10643820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1062f880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106378f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10623890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1060f8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10617838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106138a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x106078b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105f3880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105e78b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105d38c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105db858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105cf828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105cb890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105678c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105678b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105678a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1035b8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1035b8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105ab8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1059f868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10593830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1056f800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10573870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1055f8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10567818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10563880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10557880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105438c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1054b828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105378c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105238f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1052b868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x105278d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1051b8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1050f868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b78a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b7828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033b8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104e7810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104ef8b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104e3890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104df8f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cb810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104d38a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104cf810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104c38a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104b38b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f8a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049f830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a3800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104a7878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049b868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049b858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1049b848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10487848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10473870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10477858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104078f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104078e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104078d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1046b820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1044b800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10437818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1043f8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1043b810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x104278d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1042f8f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1041b8b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103738c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1040f8d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103fb840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10403878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103ff8e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103eb850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f8c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f8b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f8a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103f7878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103f38e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103df808 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103e7888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b7858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103b7848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1034f850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103d78b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c3880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103c78c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103bb860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7890 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7870 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7860 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7850 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a7800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103738a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373818 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10373808 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a3898 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a3888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a3878 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103a3868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10353868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10353858 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10353848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10353838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103738b8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1039b828 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103878c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1038f8f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1038b838 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10383840 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1037f810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103738e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1036f820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10343830 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10347888 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1033f8d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032b848 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10333880 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1032f8e8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102cf868 (size   4, <Unknown>:0   )
Memory Stay ------> 0x103278f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c7820 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c7810 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102c7800 (size   4, <Unknown>:0   )
Memory Stay ------> 0x102db860 (size  32, <Unknown>:0   )
Memory Stay ------> 0x10317880 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1030f898 (size  12, <Unknown>:0   )
Memory Stay ------> 0x10303878 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102ff800 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fb8c0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102fb8b0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102f38c0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102eb858 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102eb848 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102eb830 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102e78f0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e78e0 (size  12, <Unknown>:0   )
Memory Stay ------> 0x102e78c8 (size  14, <Unknown>:0   )
Memory Stay ------> 0x102c3840 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bf880 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102bb8c0 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102b3800 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102af840 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102ab880 (size  32, <Unknown>:0   )
Memory Stay ------> 0x102a3898 (size  34, <Unknown>:0   )
Memory Stay ------> 0x102a3860 (size  52, ../../common/cmr_setting_element.cpp:59  )
Memory Stay ------> 0x102a3840 (size  27, <Unknown>:0   )
Memory Stay ------> 0x102978e8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x102938c8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028f8a8 (size  20, <Unknown>:0   )
Memory Stay ------> 0x1028b888 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10283890 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1027b858 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x1027b830 (size  34, <Unknown>:0   )
Memory Stay ------> 0x102778f8 (size  31, <Unknown>:0   )
Memory Stay ------> 0x10267858 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x10267838 (size  22, <Unknown>:0   )
Memory Stay ------> 0x10117880 (size  20, <Unknown>:0   )
Memory Stay ------> 0x101138e0 (size 624, <Unknown>:0   )
Memory Stay ------> 0x1010f840 (size  25, <Unknown>:0   )
Memory Stay ------> 0x1010b858 (size  20, <Unknown>:0   )
Memory Stay ------> 0x10107838 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x10107800 (size  52, <Unknown>:0   )
Memory Stay ------> 0x100ff8f8 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100ff8c8 (size  39, <Unknown>:0   )
Memory Stay ------> 0x100fb868 (size  52, ../../common/cmr_setting_element.cpp:64  )
Memory Stay ------> 0x100fb840 (size  31, <Unknown>:0   )
Memory Stay ------> 0x100f7810 (size  44, ../../common/cmr_setting_element.cpp:54  )
Memory Stay ------> 0x100378b0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10033880 (size  48, <Unknown>:0   )
Memory Stay ------> 0x10027848 (size  36, <Unknown>:0   )
Memory Stay ------> 0x10023888 (size  19, <Unknown>:0   )
Memory Stay ------> 0x10a47900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a33920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a3b9d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a07980 (size  47, <Unknown>:0   )
Memory Stay ------> 0x10a2f9b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a179f0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10a03988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1096b968 (size  14, <Unknown>:0   )
Memory Stay ------> 0x104cf9e0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x105f7938 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10363900 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1035b920 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1035b9b0 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1035b998 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1050b970 (size  14, <Unknown>:0   )
Memory Stay ------> 0x1096b950 (size  14, <Unknown>:0   )
Memory Stay ------> 0x10a0f998 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109fb990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109ff9a8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1098f918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1098f908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793988 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793978 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539f8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109f3950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793958 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793948 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793938 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793928 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793918 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10793908 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1035b980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109d39c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c7968 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109c39d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109b79c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109ab970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539e0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539d0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539c0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539b0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109539a0 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953990 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953970 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953960 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953950 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953940 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953930 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953920 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953910 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10953900 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109579d8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x109579c8 (size   4, <Unknown>:0   )
Memory Stay ------> 0x1096b980 (size   4, <Unknown>:0   )
Memory Stay ------> 0x10983920 (size   4, <Unknown>:0   )
